121	90	23	4551	2449	403.00	2.22
49	90	57	4551	2449	8.00	0.08
49	90	23	2449	2449	340.00	0.11
49	60	57	2449	2449	688.00	0.23
85	75	40	3500	3500	549.00	0.23
85	75	40	3500	3500	506.00	0.19
85	75	40	3500	3500	666.00	0.47
85	40	40	3500	3500	2801.00	0.32
85	75	40	3500	3500	117.00	0.09
121	60	23	4551	4551	865.00	0.53
49	60	57	4551	4551	1767.00	0.45
0	75	40	3500	3500	204.00	0.02
85	40	40	3500	3500	1296.00	0.38
85	75	40	3500	1000	8.00	0.08
49	60	57	4551	4551	3426.00	5.45
121	60	57	2449	4551	161.00	0.1
121	60	23	2449	2449	1090.00	0.27
85	75	40	3500	3500	803.00	13.74
85	75	80	3500	3500	1544.00	0.38
85	75	0	3500	3500	529.00	0.32
49	60	57	2449	2449	640.00	0.23
121	60	57	4551	2449	3337.00	2.55
85	75	40	3500	1000	842.00	0.57
49	60	57	2449	2449	2844.00	11.39
85	75	40	6000	3500	355.00	0.19
121	90	23	2449	4551	251.00	0.25
85	40	40	3500	3500	860.00	0.3
49	60	57	2449	2449	1397.00	0.31
121	90	57	2449	2449	114.00	0.09
121	90	57	4551	4551	134.00	0.08
121	90	23	2449	4551	160.00	0.16
85	75	0	3500	3500	445.00	0.17
85	75	40	1000	3500	275.00	0.13
121	90	57	2449	2449	702.00	0.21
85	40	40	3500	3500	3628.00	0.36
49	90	57	4551	2449	1071.00	1.07
85	75	80	3500	3500	2299.00	0.4
49	60	57	4551	4551	889.00	0.43
85	75	40	3500	3500	106.00	0.1
85	75	40	1000	3500	699.00	0.21
85	75	80	3500	3500	4093.00	0.77
85	40	40	3500	3500	3731.00	0.37
121	90	23	4551	2449	357.00	0.26
85	75	40	3500	3500	477.00	0.17
170	75	40	3500	3500	740.00	1.18
121	90	57	2449	2449	507.00	0.16
0	75	40	3500	3500	572.00	0.4
49	60	57	4551	4551	1286.00	0.36
121	60	23	2449	2449	1007.00	0.24
85	75	40	6000	3500	362.00	0.19
85	75	80	3500	3500	1197.00	0.41
85	75	40	1000	3500	602.00	0.17
85	75	80	3500	3500	2549.00	0.41
121	60	57	4551	2449	2181.00	0.65
85	75	80	3500	3500	2257.00	0.4
49	60	57	2449	2449	1769.00	0.42
85	40	40	3500	3500	1669.00	0.41
85	75	40	1000	3500	793.00	0.26
121	60	57	2449	4551	227.00	0.19
85	40	40	3500	3500	689.00	0.28
121	60	57	2449	4551	484.00	0.25
85	75	80	3500	3500	3086.00	0.49
49	60	57	2449	2449	391.00	0.21
49	60	57	2449	2449	1334.00	0.31
121	60	23	2449	2449	1862.00	2.13
85	75	40	1000	3500	407.00	0.14
121	60	23	2449	2449	119.00	0.11
85	75	80	3500	3500	1780.00	0.39
85	75	40	1000	3500	140.00	0.1
85	75	40	3500	3500	797.00	14.76
49	90	57	2449	4551	686.00	0.21
49	60	23	2449	4551	1134.00	0.35
85	75	80	3500	3500	2466.00	0.42
49	60	23	4551	2449	425.00	0.19
85	75	40	3500	3500	147.00	0.07
49	60	23	4551	2449	575.00	0.21
121	60	23	2449	2449	1122.00	0.29
49	60	57	2449	2449	37.00	0.09
49	60	57	4551	4551	3223.00	2.39
121	90	57	4551	4551	664.00	0.23
85	75	40	3500	6000	514.00	0.23
85	75	80	3500	3500	1649.00	0.38
85	75	0	3500	3500	146.00	0.09
85	75	40	3500	3500	200.00	0.1
85	110	40	3500	3500	151.00	0.08
85	40	40	3500	3500	639.00	0.27
85	75	40	3500	6000	864.00	23.84
85	75	40	3500	3500	173.00	0.09
85	40	40	3500	3500	953.00	0.32
170	75	40	3500	3500	355.00	0.17
0	75	40	3500	3500	98.00	0.02
85	75	80	3500	3500	3158.00	0.47
121	90	57	4551	4551	549.00	0.19
121	60	23	2449	2449	1390.00	0.45
85	75	40	3500	6000	322.00	0.15
85	75	0	3500	3500	55.00	0.09
121	60	23	2449	2449	1204.00	0.32
85	40	40	3500	3500	403.00	0.25
121	90	57	2449	2449	537.00	0.17
85	75	40	3500	1000	572.00	0.21
49	60	57	4551	4551	1905.00	0.5
49	90	57	2449	4551	1061.00	0.56
85	75	0	3500	3500	379.00	0.11
121	60	57	4551	2449	479.00	0.33
49	60	23	4551	2449	574.00	0.19
121	60	57	2449	4551	591.00	0.28
85	40	40	3500	3500	1324.00	0.38
121	90	57	2449	2449	924.00	0.34
49	90	23	2449	2449	249.00	0.09
49	60	57	4551	4551	2900.00	1.35
121	90	57	2449	2449	168.00	0.1
85	75	80	3500	3500	5852.00	5.14
121	90	57	4551	4551	392.00	0.17
49	60	23	2449	4551	644.00	0.14
85	75	40	3500	3500	732.00	1.07
49	60	57	2449	2449	1216.00	0.27
121	60	57	4551	2449	2187.00	0.65
85	75	40	3500	3500	39.00	0.09
121	60	57	4551	2449	1785.00	0.46
121	60	23	2449	2449	1259.00	0.36
49	90	57	4551	2449	555.00	0.21
85	75	80	3500	3500	4080.00	0.76
85	40	40	3500	3500	2220.00	0.36
49	90	57	2449	4551	1414.00	2.96
85	75	40	3500	3500	289.00	0.14
85	75	80	3500	3500	1004.00	0.39
85	75	80	3500	3500	1985.00	0.39
49	60	57	2449	2449	2681.00	2.09
49	90	23	2449	2449	361.00	0.16
85	40	40	3500	3500	5352.00	0.67
49	60	57	4551	4551	874.00	0.39
121	60	57	4551	2449	3019.00	1.61
85	75	40	3500	3500	147.00	0.1
121	60	57	2449	4551	732.00	0.3
85	40	40	3500	3500	1268.00	0.38
85	75	80	3500	3500	2800.00	0.46
85	75	40	1000	3500	698.00	0.21
121	90	57	4551	4551	641.00	0.22
121	60	57	2449	4551	1548.00	0.4
121	60	57	4551	2449	628.00	0.43
85	75	40	3500	3500	466.00	0.18
121	60	23	2449	2449	28.00	0.1
121	60	23	4551	4551	933.00	0.94
85	75	80	3500	3500	195.00	0.09
121	60	23	2449	2449	560.00	0.15
85	40	40	3500	3500	2681.00	0.31
85	75	40	3500	3500	543.00	0.3
49	90	57	2449	4551	433.00	0.18
85	75	40	3500	3500	390.00	0.16
121	60	57	2449	4551	878.00	0.33
49	60	57	4551	4551	1154.00	0.39
85	75	80	3500	3500	1595.00	0.36
85	40	40	3500	3500	415.00	0.26
85	75	80	3500	3500	5374.00	2.37
121	90	23	2449	4551	62.00	0.15
85	75	0	3500	3500	125.00	0.09
85	110	40	3500	3500	547.00	0.22
49	90	57	4551	2449	242.00	0.14
85	75	40	3500	3500	443.00	0.17
49	60	23	2449	4551	1067.00	0.28
121	90	23	2449	4551	30.00	0.15
121	90	23	2449	4551	225.00	0.21
85	75	80	3500	3500	2854.00	0.44
121	60	23	2449	2449	1776.00	1.4
49	60	57	4551	4551	34.00	0.1
49	90	57	2449	4551	1598.00	20.99
49	90	57	2449	4551	251.00	0.15
121	60	23	4551	4551	726.00	0.24
49	60	23	2449	4551	1301.00	0.64
121	90	57	2449	2449	326.00	0.15
121	60	23	4551	4551	550.00	0.18
49	60	23	2449	4551	1336.00	0.75
121	90	23	2449	4551	56.00	0.15
49	60	23	2449	4551	429.00	0.12
85	40	40	3500	3500	4633.00	0.47
85	75	40	3500	3500	138.00	0.09
49	90	57	4551	2449	78.00	0.1
49	60	57	4551	4551	3342.00	3.43
121	60	57	2449	4551	2166.00	20.87
85	75	80	3500	3500	3111.00	0.47
121	90	57	4551	4551	456.00	0.17
85	75	0	3500	3500	422.00	0.14
170	75	40	3500	3500	73.00	0.1
121	90	57	2449	2449	1422.00	3.43
85	75	40	3500	1000	258.00	0.12
121	60	23	4551	4551	530.00	0.17
85	75	40	3500	3500	595.00	0.29
85	40	40	3500	3500	651.00	0.28
121	90	23	2449	4551	21.00	0.14
49	90	57	2449	4551	777.00	0.26
49	60	57	4551	4551	2648.00	0.98
85	40	40	3500	3500	1106.00	0.34
49	60	57	2449	2449	374.00	0.2
85	75	80	3500	3500	4714.00	1.15
49	60	57	4551	4551	1544.00	0.4
85	40	40	3500	3500	3587.00	0.36
49	60	57	4551	4551	875.00	0.4
85	75	0	3500	3500	231.00	0.09
49	60	57	4551	4551	2257.00	0.66
49	60	57	4551	4551	2002.00	0.52
49	60	23	2449	4551	1105.00	0.31
85	40	40	3500	3500	3392.00	0.34
121	60	57	4551	2449	2870.00	1.33
85	75	80	3500	3500	3216.00	0.5
85	75	40	3500	3500	398.00	0.16
85	75	80	3500	3500	130.00	0.09
85	75	40	3500	3500	257.00	0.13
121	90	57	2449	2449	477.00	0.17
121	90	23	2449	4551	61.00	0.15
85	40	40	3500	3500	1412.00	0.4
49	60	57	2449	2449	1353.00	0.3
85	75	80	3500	3500	4629.00	1.09
85	75	40	3500	3500	780.00	4.42
170	75	40	3500	3500	669.00	0.52
121	60	57	2449	4551	1769.00	0.56
49	60	57	2449	2449	875.00	0.24
121	60	57	4551	2449	3121.00	1.84
85	75	80	3500	3500	395.00	0.3
85	40	40	3500	3500	1596.00	0.42
121	60	57	2449	4551	1648.00	0.47
121	60	57	4551	2449	636.00	0.41
85	40	40	3500	3500	2478.00	0.31
85	75	40	1000	3500	647.00	0.18
85	75	80	3500	3500	2961.00	0.45
121	60	57	2449	4551	239.00	0.19
121	60	57	4551	2449	2423.00	0.82
85	75	40	3500	3500	210.00	0.11
121	60	57	2449	4551	1616.00	0.46
85	75	40	3500	3500	478.00	0.21
49	90	57	2449	4551	158.00	0.1
85	75	40	3500	3500	693.00	0.59
49	90	57	4551	2449	633.00	0.24
121	90	23	4551	2449	272.00	0.14
0	75	40	3500	3500	394.00	0.27
121	90	23	2449	4551	34.00	0.16
121	90	23	4551	2449	269.00	0.14
49	60	57	4551	4551	1440.00	0.36
85	75	80	3500	3500	2996.00	0.46
85	75	40	6000	3500	480.00	0.27
85	40	40	3500	3500	4140.00	0.41
85	75	40	3500	1000	464.00	0.15
85	75	80	3500	3500	1361.00	0.4
85	75	40	1000	3500	500.00	0.15
121	60	57	2449	4551	688.00	0.29
49	60	57	2449	2449	83.00	0.09
85	75	80	3500	3500	198.00	0.09
49	90	57	2449	4551	1452.00	4.15
85	75	80	3500	3500	5676.00	3.42
121	90	57	2449	2449	413.00	0.16
121	60	57	4551	2449	1121.00	0.41
121	60	57	4551	2449	2631.00	0.99
85	75	40	1000	3500	163.00	0.1
49	60	57	4551	4551	1421.00	0.37
49	90	57	4551	2449	458.00	0.19
85	75	40	1000	3500	80.00	0.09
49	90	57	4551	2449	342.00	0.17
49	90	23	2449	2449	31.00	0.1
121	60	57	4551	2449	308.00	0.24
49	60	57	2449	2449	2212.00	0.7
121	60	57	4551	2449	2083.00	0.59
121	60	57	2449	4551	208.00	0.17
121	90	57	2449	2449	564.00	0.17
85	75	40	1000	3500	796.00	0.26
121	60	23	2449	2449	1590.00	0.72
85	75	40	3500	3500	527.00	0.26
49	90	57	4551	2449	465.00	0.18
85	75	40	1000	3500	1385.00	14.15
85	75	80	3500	3500	4333.00	0.87
121	60	57	4551	2449	2458.00	0.84
49	60	57	4551	4551	30.00	0.1
49	90	23	2449	2449	152.00	0.09
85	40	40	3500	3500	3776.00	0.37
85	40	40	3500	3500	2005.00	0.4
121	60	57	4551	2449	1454.00	0.38
49	90	23	2449	2449	196.00	0.08
85	75	80	3500	3500	4259.00	0.84
49	60	57	2449	2449	2264.00	0.76
49	90	57	2449	4551	794.00	0.27
121	60	57	4551	2449	2024.00	0.56
85	75	40	3500	3500	511.00	0.18
85	75	80	3500	3500	1368.00	0.39
85	40	40	3500	3500	3817.00	0.38
85	75	40	1000	3500	126.00	0.1
121	90	57	4551	4551	1015.00	0.63
121	60	23	4551	4551	123.00	0.11
121	90	57	4551	4551	1320.00	8.23
121	60	57	4551	2449	3826.00	6.41
121	60	57	4551	2449	1622.00	0.43
121	60	57	2449	4551	1205.00	0.36
121	60	23	4551	4551	923.00	0.85
85	75	80	3500	3500	1514.00	0.38
49	60	57	2449	2449	181.00	0.1
121	60	57	2449	4551	280.00	0.22
49	60	23	2449	4551	388.00	0.12
85	75	0	3500	3500	12.00	0.09
85	75	40	3500	1000	658.00	0.27
121	60	57	4551	2449	1034.00	0.45
49	60	57	2449	2449	15.00	0.1
85	75	80	3500	3500	4453.00	0.94
85	75	40	3500	6000	327.00	0.15
85	75	40	3500	3500	460.00	0.18
0	75	40	3500	3500	152.00	0.03
49	60	57	2449	2449	997.00	0.26
49	60	57	2449	2449	2464.00	1.08
121	60	23	4551	4551	343.00	0.16
121	60	57	4551	2449	484.00	0.33
121	90	57	2449	2449	322.00	0.16
49	90	57	4551	2449	658.00	0.24
85	75	80	3500	3500	6074.00	11.37
0	75	40	3500	3500	704.00	0.87
85	75	40	3500	1000	306.00	0.13
49	90	23	2449	2449	54.00	0.09
0	75	40	3500	3500	755.00	1.37
49	60	57	4551	4551	181.00	0.1
85	75	80	3500	3500	6107.00	12.53
49	90	57	2449	4551	1197.00	0.87
121	60	57	4551	2449	514.00	0.35
121	60	57	4551	2449	975.00	0.49
85	75	40	3500	3500	303.00	0.15
49	90	57	2449	4551	1056.00	0.56
49	90	57	2449	4551	1401.00	2.7
49	60	23	4551	2449	840.00	0.83
85	75	80	3500	3500	812.00	0.38
49	60	57	4551	4551	364.00	0.26
85	75	80	3500	3500	2780.00	0.4
85	75	80	3500	3500	3030.00	0.47
85	40	40	3500	3500	232.00	0.21
85	75	80	3500	3500	1113.00	0.39
170	75	40	3500	3500	364.00	0.17
85	75	40	3500	3500	804.00	31.3
85	75	80	3500	3500	479.00	0.31
49	60	57	4551	4551	1870.00	0.48
85	75	40	1000	3500	216.00	0.12
85	75	80	3500	3500	1188.00	0.4
85	75	80	3500	3500	2645.00	0.43
49	60	57	2449	2449	252.00	0.18
85	75	40	3500	3500	72.00	0.09
85	75	80	3500	3500	2338.00	0.41
85	40	40	3500	3500	1334.00	0.37
49	90	57	4551	2449	579.00	0.22
49	60	57	4551	4551	1903.00	0.5
85	110	40	3500	3500	163.00	0.09
85	75	80	3500	3500	2245.00	0.39
85	75	40	3500	3500	505.00	0.21
121	60	23	4551	4551	866.00	0.53
49	60	23	4551	2449	586.00	0.21
85	110	40	3500	3500	129.00	0.09
85	75	40	3500	3500	781.00	5.42
121	60	57	4551	2449	226.00	0.19
49	90	57	4551	2449	719.00	0.27
0	75	40	3500	3500	796.00	2.26
0	75	40	3500	3500	773.00	1.67
0	75	40	3500	3500	430.00	0.21
85	40	40	3500	3500	1352.00	0.39
49	60	57	4551	4551	90.00	0.1
85	75	40	3500	3500	692.00	0.58
49	90	57	4551	2449	488.00	0.19
85	40	40	3500	3500	4901.00	0.53
49	60	57	4551	4551	2313.00	0.69
85	40	40	3500	3500	5072.00	0.57
85	110	40	3500	3500	9.00	0.06
121	60	57	4551	2449	2993.00	1.55
85	75	40	1000	3500	864.00	0.3
49	60	23	2449	4551	337.00	0.12
49	60	57	4551	4551	2401.00	0.74
85	75	80	3500	3500	4096.00	0.76
121	60	57	4551	2449	2133.00	0.62
121	60	57	4551	2449	1959.00	0.53
49	60	23	2449	4551	848.00	0.19
85	40	40	3500	3500	2213.00	0.36
85	75	40	3500	3500	148.00	0.09
121	60	57	4551	2449	664.00	0.45
121	90	23	4551	2449	141.00	0.12
85	75	40	3500	3500	172.00	0.09
49	90	57	4551	2449	952.00	0.52
49	90	57	4551	2449	420.00	0.18
85	75	40	3500	3500	683.00	2.34
85	75	40	3500	6000	631.00	0.35
85	40	40	3500	3500	5406.00	0.69
121	60	57	2449	4551	1992.00	2.17
85	40	40	3500	3500	3901.00	0.4
121	90	57	2449	2449	461.00	0.17
85	75	40	3500	6000	466.00	0.19
121	90	57	2449	2449	36.00	0.1
85	75	80	3500	3500	2104.00	0.4
49	60	23	4551	2449	606.00	0.22
85	75	80	3500	3500	4917.00	1.36
121	90	57	4551	4551	592.00	0.19
85	75	80	3500	3500	1161.00	0.42
85	40	40	3500	3500	3503.00	0.35
49	90	57	4551	2449	889.00	0.43
121	60	23	2449	2449	1972.00	5.39
121	90	57	4551	4551	847.00	0.36
85	40	40	3500	3500	2416.00	0.33
85	40	40	3500	3500	329.00	0.24
121	60	23	2449	2449	1609.00	0.76
49	60	57	2449	2449	2515.00	1.23
49	90	57	2449	4551	215.00	0.13
49	90	57	4551	2449	303.00	0.16
49	90	57	4551	2449	1253.00	9.34
85	75	0	3500	3500	608.00	0.97
85	75	40	3500	3500	194.00	0.11
121	60	23	4551	4551	549.00	0.18
85	75	40	3500	3500	334.00	0.16
85	75	40	3500	6000	409.00	0.17
49	60	57	2449	2449	2801.00	5.38
49	60	57	2449	2449	1803.00	0.44
85	75	40	3500	3500	534.00	0.17
85	75	80	3500	3500	2405.00	0.41
85	75	40	1000	3500	354.00	0.14
49	60	57	4551	4551	1800.00	0.45
49	60	23	4551	2449	890.00	1.75
49	60	57	2449	2449	831.00	0.25
49	60	57	4551	4551	17.00	0.1
85	40	40	3500	3500	1560.00	0.41
121	90	57	2449	2449	816.00	0.26
85	75	40	6000	3500	205.00	0.11
49	60	57	2449	2449	1666.00	0.38
121	60	23	2449	2449	1991.00	6.87
49	90	23	4551	4551	131.00	0.08
49	90	23	4551	4551	216.00	0.11
85	40	40	3500	3500	1211.00	0.36
85	75	80	3500	3500	3202.00	0.5
121	60	57	4551	2449	3308.00	2.41
85	110	40	3500	3500	643.00	1.22
121	60	57	4551	2449	1694.00	0.43
49	60	57	2449	2449	1846.00	0.47
85	75	40	1000	3500	106.00	0.1
121	90	23	2449	4551	2.00	0.01
85	75	40	3500	3500	361.00	0.16
85	40	40	3500	3500	3360.00	0.34
85	75	40	3500	3500	484.00	0.2
85	75	40	3500	1000	755.00	0.38
85	75	40	3500	3500	127.00	0.1
170	75	40	3500	3500	609.00	0.37
85	75	40	3500	3500	262.00	0.15
121	90	57	2449	2449	625.00	0.19
121	90	57	4551	4551	595.00	0.2
49	60	57	4551	4551	2830.00	1.24
85	75	40	3500	3500	555.00	0.19
85	75	80	3500	3500	106.00	0.09
49	90	57	4551	2449	487.00	0.19
85	40	40	3500	3500	1073.00	0.34
85	75	80	3500	3500	724.00	0.37
121	60	57	4551	2449	1655.00	0.41
85	75	40	3500	3500	566.00	0.26
49	60	23	4551	2449	256.00	0.13
49	60	23	2449	4551	158.00	0.09
85	40	40	3500	3500	5938.00	1.26
49	90	57	4551	2449	30.00	0.09
121	60	23	2449	2449	1997.00	7.27
49	60	23	4551	2449	213.00	0.12
49	90	23	2449	2449	445.00	23.55
49	60	57	2449	2449	407.00	0.21
49	90	57	2449	4551	1614.00	27.63
85	75	40	3500	3500	634.00	0.27
85	75	40	3500	6000	243.00	0.13
121	60	57	4551	2449	647.00	0.43
85	75	0	3500	3500	599.00	0.81
121	60	57	4551	2449	2473.00	0.85
49	60	57	4551	4551	2308.00	0.69
85	75	40	3500	3500	359.00	0.15
85	40	40	3500	3500	6022.00	1.47
85	75	80	3500	3500	1534.00	0.37
85	40	40	3500	3500	1591.00	0.42
85	75	40	3500	3500	590.00	0.28
121	60	23	2449	2449	61.00	0.1
49	60	23	2449	4551	1152.00	0.36
121	60	57	4551	2449	3185.00	2
85	75	40	3500	3500	197.00	0.11
121	60	57	4551	2449	891.00	0.51
85	75	80	3500	3500	2554.00	0.41
85	75	40	3500	6000	373.00	0.16
49	60	57	2449	2449	2858.00	15.92
170	75	40	3500	3500	433.00	0.19
85	75	80	3500	3500	3315.00	0.52
49	60	57	2449	2449	622.00	0.23
85	75	80	3500	3500	1087.00	0.4
85	75	40	1000	3500	251.00	0.13
49	60	57	2449	2449	2493.00	1.15
121	60	23	2449	2449	1954.00	4.41
49	60	57	4551	4551	729.00	0.39
121	90	57	2449	2449	838.00	0.27
121	60	57	4551	2449	2226.00	0.67
49	90	23	2449	2449	16.00	0.1
85	75	80	3500	3500	5285.00	2.05
49	60	57	2449	2449	1323.00	0.3
85	75	80	3500	3500	4073.00	0.76
85	75	80	3500	3500	1407.00	0.39
121	90	57	2449	2449	818.00	0.26
85	40	40	3500	3500	3390.00	0.34
85	75	40	3500	3500	352.00	0.15
49	90	23	4551	4551	69.00	0.09
49	60	57	4551	4551	8.00	0.09
121	60	57	4551	2449	2718.00	1.1
121	60	23	2449	2449	1846.00	1.96
121	60	23	2449	2449	992.00	0.23
85	40	40	3500	3500	4416.00	0.45
85	75	80	3500	3500	5909.00	6.26
121	60	57	2449	4551	1738.00	0.47
49	60	57	4551	4551	1859.00	0.48
121	90	57	4551	4551	504.00	0.17
121	90	57	2449	2449	491.00	0.17
85	75	40	3500	1000	862.00	0.63
85	75	40	1000	3500	322.00	0.14
170	75	40	3500	3500	264.00	0.15
85	40	40	3500	3500	149.00	0.12
85	75	80	3500	3500	6002.00	8.1
49	60	57	4551	4551	1193.00	0.37
49	60	57	4551	4551	1592.00	0.39
85	40	40	3500	3500	2485.00	0.32
85	75	80	3500	3500	3954.00	0.69
121	60	57	4551	2449	1189.00	0.39
85	75	40	3500	6000	681.00	0.47
121	60	57	2449	4551	358.00	0.24
49	90	57	2449	4551	387.00	0.17
121	60	57	4551	2449	1587.00	0.4
85	40	40	3500	3500	2523.00	0.31
85	75	40	1000	3500	65.00	0.09
49	60	57	4551	4551	1730.00	0.43
85	75	80	3500	3500	266.00	0.24
85	40	40	3500	3500	3214.00	0.33
121	60	57	4551	2449	912.00	0.48
85	40	40	3500	3500	5726.00	0.93
85	75	80	3500	3500	2580.00	0.41
121	60	23	2449	2449	1878.00	2.37
121	60	23	2449	2449	222.00	0.13
49	60	57	2449	2449	2739.00	2.92
121	90	57	4551	4551	1370.00	32.78
85	75	80	3500	3500	5534.00	3.03
49	60	57	4551	4551	595.00	0.38
49	90	57	4551	2449	268.00	0.15
85	75	80	3500	3500	159.00	0.09
121	90	57	4551	4551	1097.00	0.9
170	75	40	3500	3500	29.00	0.1
85	75	80	3500	3500	2302.00	0.41
85	75	80	3500	3500	3321.00	0.52
85	75	80	3500	3500	4615.00	1.07
85	75	80	3500	3500	2872.00	0.44
85	75	80	3500	3500	615.00	0.35
85	40	40	3500	3500	562.00	0.26
49	90	57	2449	4551	1318.00	1.5
49	60	57	4551	4551	2231.00	0.64
85	75	40	3500	3500	224.00	0.14
121	60	57	4551	2449	1815.00	0.46
121	60	23	2449	2449	795.00	0.17
85	40	40	3500	3500	5090.00	0.58
121	60	57	4551	2449	2995.00	1.56
85	75	80	3500	3500	1972.00	0.4
85	75	80	3500	3500	5594.00	3.4
49	60	57	2449	2449	2701.00	2.3
85	40	40	3500	3500	3197.00	0.32
170	75	40	3500	3500	350.00	0.17
121	60	57	4551	2449	2728.00	1.12
121	60	23	2449	2449	1659.00	0.89
121	90	57	4551	4551	728.00	0.27
85	40	40	3500	3500	6226.00	2.51
85	110	40	3500	3500	67.00	0.09
85	75	80	3500	3500	62.00	0.08
121	60	57	4551	2449	360.00	0.26
85	40	40	3500	3500	6421.00	8.48
121	60	57	2449	4551	114.00	0.1
49	60	57	2449	2449	289.00	0.19
49	60	57	4551	4551	2021.00	0.53
49	90	57	2449	4551	799.00	0.28
49	60	57	2449	2449	2417.00	0.99
